groupcode,schoolname,GroupLeader,FirstName,LastName,age,Gender,eventcode,eventname,score
G011,"Nora Fernandez High","Adam Lynch",Leigh,Campbell,11,F,E001,"50 Meter Dash",45
G011,"Nora Fernandez High","Adam Lynch",Leigh,Campbell,11,F,E015,"Softball Throw",800
G011,"Nora Fernandez High","Adam Lynch",Maile,Whitaker,7,F,E099,"Olympic Town",0
G011,"Nora Fernandez High","Adam Lynch",Meredith,Obrien,9,F,E001,"50 Meter Dash",37
G011,"Nora Fernandez High","Adam Lynch",Meredith,Obrien,9,F,E015,"Softball Throw",906
G011,"Nora Fernandez High","Adam Lynch",Piper,Mckay,9,F,E007,"100 Meter Walk",133
G011,"Nora Fernandez High","Adam Lynch",Piper,Mckay,9,F,E015,"Softball Throw",500
G011,"Nora Fernandez High","Adam Lynch",Sandra,Sampson,9,F,E001,"50 Meter Dash",40
G011,"Nora Fernandez High","Adam Lynch",Sandra,Sampson,9,F,E015,"Softball Throw",500
G011,"Nora Fernandez High","Adam Lynch",Whitney,Gordon,11,F,E001,"50 Meter Dash",35
G011,"Nora Fernandez High","Adam Lynch",Whitney,Gordon,11,F,E015,"Softball Throw",600
G012,"Fulton Olsen El","Cole Guzman",Beverly,Adams,13,F,E001,"50 Meter Dash",14
G012,"Fulton Olsen El","Cole Guzman",Beverly,Adams,13,F,E015,"Softball Throw",4202
G012,"Fulton Olsen El","Cole Guzman",Brynne,Ruiz,12,F,E001,"50 Meter Dash",14
G012,"Fulton Olsen El","Cole Guzman",Brynne,Ruiz,12,F,E015,"Softball Throw",5200
G012,"Fulton Olsen El","Cole Guzman",Heidi,Eaton,13,F,E001,"50 Meter Dash",11
G012,"Fulton Olsen El","Cole Guzman",Heidi,Eaton,13,F,E015,"Softball Throw",6302
G012,"Fulton Olsen El","Cole Guzman",Jasmine,Morin,12,F,E001,"50 Meter Dash",12
G012,"Fulton Olsen El","Cole Guzman",Jasmine,Morin,12,F,E015,"Softball Throw",2301
G012,"Fulton Olsen El","Cole Guzman",Jessica,Conley,10,F,E001,"50 Meter Dash",15
G012,"Fulton Olsen El","Cole Guzman",Jessica,Conley,10,F,E015,"Softball Throw",3804
G012,"Fulton Olsen El","Cole Guzman",Joelle,Burnett,10,F,E001,"50 Meter Dash",21
G012,"Fulton Olsen El","Cole Guzman",Joelle,Burnett,10,F,E015,"Softball Throw",1503
G012,"Fulton Olsen El","Cole Guzman",Karyn,Briggs,12,F,E001,"50 Meter Dash",14
G012,"Fulton Olsen El","Cole Guzman",Karyn,Briggs,12,F,E015,"Softball Throw",2705
G012,"Fulton Olsen El","Cole Guzman",Oprah,Gallagher,12,F,E001,"50 Meter Dash",12
G012,"Fulton Olsen El","Cole Guzman",Oprah,Gallagher,12,F,E015,"Softball Throw",5701
G014,"Clayton Leon El","Branden Cain",Iola,Pollard,9,F,E015,"Softball Throw",1006
G014,"Clayton Leon El","Branden Cain",Iola,Pollard,9,F,E021,Developmental,0
G014,"Clayton Leon El","Branden Cain",Justine,Morse,11,F,E015,"Softball Throw",1100
G014,"Clayton Leon El","Branden Cain",Justine,Morse,11,F,E021,Developmental,0
G014,"Clayton Leon El","Branden Cain",Kerry,Hutchinson,13,F,E015,"Softball Throw",1300
G014,"Clayton Leon El","Branden Cain",Kerry,Hutchinson,13,F,E021,Developmental,0
G014,"Clayton Leon El","Branden Cain",Naomi,Orr,14,F,E021,Developmental,0
G014,"Clayton Leon El","Branden Cain",Naomi,Orr,14,F,E099,"Olympic Town",0
G014,"Clayton Leon El","Branden Cain",Yeo,Webb,7,F,E098,"Young Athletes",0
G014,"Clayton Leon El","Branden Cain",Yeo,Webb,7,F,E099,"Olympic Town",0
G014,"Clayton Leon El","Branden Cain",Yolanda,Graham,12,F,E015,"Softball Throw",600
G014,"Clayton Leon El","Branden Cain",Yolanda,Graham,12,F,E021,Developmental,0
G015,"Nero Franklin High","Lavinia Barrera",Althea,Benson,15,F,E015,"Softball Throw",11100
G015,"Nero Franklin High","Lavinia Barrera",Althea,Benson,15,F,E099,"Olympic Town",0
G015,"Nero Franklin High","Lavinia Barrera",Isadora,Barr,13,F,E015,"Softball Throw",5500
G015,"Nero Franklin High","Lavinia Barrera",Isadora,Barr,13,F,E099,"Olympic Town",0
G015,"Nero Franklin High","Lavinia Barrera",Jayme,Stark,13,F,E001,"50 Meter Dash",0
G015,"Nero Franklin High","Lavinia Barrera",Jayme,Stark,13,F,E013,"Standing Long Jump",400
G015,"Nero Franklin High","Lavinia Barrera",Kristen,Humphrey,12,F,E002,"100 Meter Dash",0
G015,"Nero Franklin High","Lavinia Barrera",Kristen,Humphrey,12,F,E013,"Standing Long Jump",306
G015,"Nero Franklin High","Lavinia Barrera",Mona,Franco,13,F,E001,"50 Meter Dash",0
G015,"Nero Franklin High","Lavinia Barrera",Mona,Franco,13,F,E015,"Softball Throw",4200
G015,"Nero Franklin High","Lavinia Barrera",Oprah,Rocha,13,F,E002,"100 Meter Dash",0
G015,"Nero Franklin High","Lavinia Barrera",Oprah,Rocha,13,F,E013,"Standing Long Jump",403
G016,"Darius Morton High","Josephine Singleton",Brielle,Briggs,9,F,E001,"50 Meter Dash",33
G016,"Darius Morton High","Josephine Singleton",Brielle,Briggs,9,F,E015,"Softball Throw",2705
G016,"Darius Morton High","Josephine Singleton",Emma,Booker,12,F,E003,"200 Meter Dash",113
G016,"Darius Morton High","Josephine Singleton",Emma,Booker,12,F,E013,"Standing Long Jump",400
G016,"Darius Morton High","Josephine Singleton",Jenna,Hull,11,F,E003,"200 Meter Dash",110
G016,"Darius Morton High","Josephine Singleton",Jenna,Hull,11,F,E013,"Standing Long Jump",600
G016,"Darius Morton High","Josephine Singleton",Kaitlin,Church,11,F,E001,"50 Meter Dash",21
G016,"Darius Morton High","Josephine Singleton",Kaitlin,Church,11,F,E015,"Softball Throw",1204
G016,"Darius Morton High","Josephine Singleton",Leilani,Pacheco,12,F,E002,"100 Meter Dash",106
G016,"Darius Morton High","Josephine Singleton",Leilani,Pacheco,12,F,E013,"Standing Long Jump",404
G016,"Darius Morton High","Josephine Singleton",Miranda,Snider,10,F,E001,"50 Meter Dash",17
G016,"Darius Morton High","Josephine Singleton",Miranda,Snider,10,F,E015,"Softball Throw",3606
G016,"Darius Morton High","Josephine Singleton",Nelle,Combs,12,F,E003,"200 Meter Dash",118
G016,"Darius Morton High","Josephine Singleton",Nelle,Combs,12,F,E013,"Standing Long Jump",307
G016,"Darius Morton High","Josephine Singleton",Riley,Guerra,10,F,E001,"50 Meter Dash",17
G016,"Darius Morton High","Josephine Singleton",Riley,Guerra,10,F,E015,"Softball Throw",3609
G016,"Darius Morton High","Keith Pena",Aphrodite,Newman,10,F,E001,"50 Meter Dash",20
G016,"Darius Morton High","Keith Pena",Aphrodite,Newman,10,F,E015,"Softball Throw",2300
G016,"Darius Morton High","Keith Pena",April,Simon,9,F,E001,"50 Meter Dash",22
G016,"Darius Morton High","Keith Pena",April,Simon,9,F,E015,"Softball Throw",2406
G016,"Darius Morton High","Keith Pena",Doris,Elliott,8,F,E098,"Young Athletes",0
G016,"Darius Morton High","Keith Pena",Doris,Elliott,8,F,E099,"Olympic Town",0
G016,"Darius Morton High","Keith Pena",Frances,Hubbard,9,F,E007,"100 Meter Walk",116
G016,"Darius Morton High","Keith Pena",Frances,Hubbard,9,F,E015,"Softball Throw",1003
G016,"Darius Morton High","Keith Pena",Imani,Puckett,9,F,E001,"50 Meter Dash",0
G016,"Darius Morton High","Keith Pena",Imani,Puckett,9,F,E015,"Softball Throw",509
G016,"Darius Morton High","Keith Pena",Kathleen,Carrillo,10,F,E007,"100 Meter Walk",110
G016,"Darius Morton High","Keith Pena",Kathleen,Carrillo,10,F,E015,"Softball Throw",1000
G016,"Darius Morton High","Keith Pena",Kaye,Chaney,10,F,E001,"50 Meter Dash",16
G016,"Darius Morton High","Keith Pena",Kaye,Chaney,10,F,E015,"Softball Throw",3706
G016,"Darius Morton High","Keith Pena",Kellie,Petty,8,F,E098,"Young Athletes",0
G016,"Darius Morton High","Keith Pena",Kellie,Petty,8,F,E099,"Olympic Town",0
G016,"Darius Morton High","Keith Pena",Odessa,Melton,8,F,E098,"Young Athletes",0
G016,"Darius Morton High","Keith Pena",Odessa,Melton,8,F,E099,"Olympic Town",0
G016,"Darius Morton High","Keith Pena",Summer,Compton,10,F,E006,"30M Motor Wheelchair Sl",19
G016,"Darius Morton High","Keith Pena",Summer,Compton,10,F,E015,"Softball Throw",1509
G016,"Darius Morton High","Lee Olsen",Blaine,Woods,13,F,E001,"50 Meter Dash",20
G016,"Darius Morton High","Lee Olsen",Blaine,Woods,13,F,E015,"Softball Throw",2403
G016,"Darius Morton High","Lee Olsen",Cara,Tyson,12,F,E001,"50 Meter Dash",13
G016,"Darius Morton High","Lee Olsen",Cara,Tyson,12,F,E015,"Softball Throw",3506
G016,"Darius Morton High","Lee Olsen",Dai,Sparks,12,F,E001,"50 Meter Dash",22
G016,"Darius Morton High","Lee Olsen",Dai,Sparks,12,F,E015,"Softball Throw",2911
G016,"Darius Morton High","Lee Olsen",Evangeline,Robbins,13,F,E005,"30M Wheelchair Sl",45
G016,"Darius Morton High","Lee Olsen",Evangeline,Robbins,13,F,E015,"Softball Throw",1009
G016,"Darius Morton High","Lee Olsen",Hayfa,Hendrix,12,F,E006,"30M Motor Wheelchair Sl",38
G016,"Darius Morton High","Lee Olsen",Hayfa,Hendrix,12,F,E015,"Softball Throw",511
G016,"Darius Morton High","Lee Olsen",Imani,Austin,11,F,E005,"30M Wheelchair Sl",30
G016,"Darius Morton High","Lee Olsen",Imani,Austin,11,F,E015,"Softball Throw",807
G016,"Darius Morton High","Lee Olsen",Isabella,Dixon,13,F,E001,"50 Meter Dash",15
G016,"Darius Morton High","Lee Olsen",Isabella,Dixon,13,F,E015,"Softball Throw",1706
G016,"Darius Morton High","Lee Olsen",Kellie,Patterson,11,F,E005,"30M Wheelchair Sl",20
G016,"Darius Morton High","Lee Olsen",Kellie,Patterson,11,F,E015,"Softball Throw",806
G016,"Darius Morton High","Lee Olsen",Kimberly,Gibson,11,F,E001,"50 Meter Dash",16
G016,"Darius Morton High","Lee Olsen",Kimberly,Gibson,11,F,E015,"Softball Throw",5203
G016,"Darius Morton High","Lee Olsen",MacKensie,Nunez,10,F,E001,"50 Meter Dash",16
G016,"Darius Morton High","Lee Olsen",MacKensie,Nunez,10,F,E015,"Softball Throw",4301
G016,"Darius Morton High","Lee Olsen",Madeline,Boyer,11,F,E005,"30M Wheelchair Sl",19
G016,"Darius Morton High","Lee Olsen",Madeline,Boyer,11,F,E015,"Softball Throw",2011
G016,"Darius Morton High","Lee Olsen",Phyllis,Sexton,13,F,E001,"50 Meter Dash",36
G016,"Darius Morton High","Lee Olsen",Phyllis,Sexton,13,F,E015,"Softball Throw",1009
G016,"Darius Morton High","Lee Olsen",Riley,Middleton,12,F,E001,"50 Meter Dash",15
G016,"Darius Morton High","Lee Olsen",Riley,Middleton,12,F,E015,"Softball Throw",3000
G016,"Darius Morton High","Lee Olsen",Winter,King,12,F,E006,"30M Motor Wheelchair Sl",32
G016,"Darius Morton High","Lee Olsen",Winter,King,12,F,E015,"Softball Throw",310
G016,"Darius Morton High","Macey Downs",Alana,Clemons,7,F,E098,"Young Athletes",0
G016,"Darius Morton High","Macey Downs",Alana,Clemons,7,F,E099,"Olympic Town",0
G016,"Darius Morton High","Macey Downs",Aurora,Ward,7,F,E098,"Young Athletes",0
G016,"Darius Morton High","Macey Downs",Aurora,Ward,7,F,E099,"Olympic Town",0
G016,"Darius Morton High","Macey Downs",Debra,Lucas,8,F,E098,"Young Athletes",0
G016,"Darius Morton High","Macey Downs",Debra,Lucas,8,F,E099,"Olympic Town",0
G016,"Darius Morton High","Macey Downs",Emma,Lester,7,F,E098,"Young Athletes",0
G016,"Darius Morton High","Macey Downs",Emma,Lester,7,F,E099,"Olympic Town",0
G016,"Darius Morton High","Macey Downs",Harriet,Wolf,7,F,E098,"Young Athletes",0
G016,"Darius Morton High","Macey Downs",Harriet,Wolf,7,F,E099,"Olympic Town",0
G016,"Darius Morton High","Macey Downs",Ria,Reyes,7,F,E098,"Young Athletes",0
G016,"Darius Morton High","Macey Downs",Ria,Reyes,7,F,E099,"Olympic Town",0
G016,"Darius Morton High","Macey Downs",Veronica,Banks,7,F,E098,"Young Athletes",0
G016,"Darius Morton High","Macey Downs",Veronica,Banks,7,F,E099,"Olympic Town",0
G016,"Darius Morton High","Macey Downs",Wyoming,Mcgee,8,F,E098,"Young Athletes",0
G016,"Darius Morton High","Macey Downs",Wyoming,Mcgee,8,F,E099,"Olympic Town",0
G016,"Darius Morton High","September Ryan",Britanney,Beasley,13,F,E001,"50 Meter Dash",16
G016,"Darius Morton High","September Ryan",Britanney,Beasley,13,F,E013,"Standing Long Jump",203
G016,"Darius Morton High","September Ryan",Kameko,Dean,13,F,E001,"50 Meter Dash",14
G016,"Darius Morton High","September Ryan",Kameko,Dean,13,F,E013,"Standing Long Jump",400
G016,"Darius Morton High","September Ryan",Shannon,Shaffer,12,F,E003,"200 Meter Dash",54
G016,"Darius Morton High","September Ryan",Shannon,Shaffer,12,F,E011,"Run Long Jump",607
G016,"Darius Morton High","September Ryan",Tasha,Johnston,13,F,E001,"50 Meter Dash",14
G016,"Darius Morton High","September Ryan",Tasha,Johnston,13,F,E013,"Standing Long Jump",301
G016,"Darius Morton High","September Ryan",Tatyana,Gay,11,F,E001,"50 Meter Dash",16
G016,"Darius Morton High","September Ryan",Tatyana,Gay,11,F,E013,"Standing Long Jump",205
G017,"Kyle Gonzalez El","Holmes Hendricks",Dominique,Rhodes,9,F,E013,"Standing Long Jump",403
G017,"Kyle Gonzalez El","Holmes Hendricks",Dominique,Rhodes,9,F,E015,"Softball Throw",1902
G017,"Kyle Gonzalez El","Holmes Hendricks",Elaine,Payne,9,F,E015,"Softball Throw",711
G017,"Kyle Gonzalez El","Holmes Hendricks",Elaine,Payne,9,F,E099,"Olympic Town",0
G017,"Kyle Gonzalez El","Holmes Hendricks",Harriet,Fuentes,8,F,E099,"Olympic Town",0
G017,"Kyle Gonzalez El","Holmes Hendricks",Shaine,Beard,10,F,E015,"Softball Throw",1702
G017,"Kyle Gonzalez El","Holmes Hendricks",Shaine,Beard,10,F,E099,"Olympic Town",0
G017,"Kyle Gonzalez El","Holmes Hendricks",Victoria,Mccullough,9,F,E013,"Standing Long Jump",500
G017,"Kyle Gonzalez El","Holmes Hendricks",Victoria,Mccullough,9,F,E015,"Softball Throw",2801
G018,"Baxter Benjamin El","Farrah Tyler",Aaron,Cooke,10,M,E001,"50 Meter Dash",21
G018,"Baxter Benjamin El","Farrah Tyler",Aaron,Cooke,10,M,E013,"Standing Long Jump",101
G018,"Baxter Benjamin El","Farrah Tyler",Abbot,Whitley,12,M,E001,"50 Meter Dash",24
G018,"Baxter Benjamin El","Farrah Tyler",Abbot,Whitley,12,M,E015,"Softball Throw",1908
G018,"Baxter Benjamin El","Farrah Tyler",Alan,Gentry,10,M,E001,"50 Meter Dash",36
G018,"Baxter Benjamin El","Farrah Tyler",Alan,Gentry,10,M,E015,"Softball Throw",802
G018,"Baxter Benjamin El","Farrah Tyler",Blake,Ashley,11,M,E001,"50 Meter Dash",15
G018,"Baxter Benjamin El","Farrah Tyler",Blake,Ashley,11,M,E013,"Standing Long Jump",204
G018,"Baxter Benjamin El","Farrah Tyler",Coby,Ray,10,M,E001,"50 Meter Dash",18
G018,"Baxter Benjamin El","Farrah Tyler",Coby,Ray,10,M,E013,"Standing Long Jump",200
G018,"Baxter Benjamin El","Farrah Tyler",David,Quinn,11,M,E001,"50 Meter Dash",18
G018,"Baxter Benjamin El","Farrah Tyler",David,Quinn,11,M,E015,"Softball Throw",2603
G018,"Baxter Benjamin El","Farrah Tyler",Declan,Cook,9,M,E001,"50 Meter Dash",21
G018,"Baxter Benjamin El","Farrah Tyler",Declan,Cook,9,M,E013,"Standing Long Jump",106
G018,"Baxter Benjamin El","Farrah Tyler",Kadeem,Donaldson,6,M,E099,"Olympic Town",0
G018,"Baxter Benjamin El","Farrah Tyler",Lucian,Miranda,13,M,E001,"50 Meter Dash",18
G018,"Baxter Benjamin El","Farrah Tyler",Lucian,Miranda,13,M,E015,"Softball Throw",1604
G018,"Baxter Benjamin El","Farrah Tyler",Porter,Mcconnell,10,M,E001,"50 Meter Dash",15
G018,"Baxter Benjamin El","Farrah Tyler",Porter,Mcconnell,10,M,E013,"Standing Long Jump",203
G018,"Baxter Benjamin El","Farrah Tyler",Raphael,Dejesus,12,M,E001,"50 Meter Dash",21
G018,"Baxter Benjamin El","Farrah Tyler",Raphael,Dejesus,12,M,E013,"Standing Long Jump",210
G018,"Baxter Benjamin El","Farrah Tyler",Ryan,William,8,M,E099,"Olympic Town",0
G018,"Baxter Benjamin El","Farrah Tyler",Stephen,Moran,12,M,E001,"50 Meter Dash",13
G018,"Baxter Benjamin El","Farrah Tyler",Stephen,Moran,12,M,E013,"Standing Long Jump",406
G018,"Baxter Benjamin El","Farrah Tyler",Wylie,Newton,10,M,E001,"50 Meter Dash",30
G018,"Baxter Benjamin El","Farrah Tyler",Wylie,Newton,10,M,E015,"Softball Throw",1604
G018,"Baxter Benjamin El","Farrah Tyler",Zahir,Mcdaniel,10,M,E001,"50 Meter Dash",20
G018,"Baxter Benjamin El","Farrah Tyler",Zahir,Mcdaniel,10,M,E013,"Standing Long Jump",302
G018,"Baxter Benjamin El","Farrah Tyler",Zeph,Wheeler,8,M,E099,"Olympic Town",0
G019,"Julie Donovan El","Blossom Chang",Amena,Raymond,13,F,E003,"200 Meter Dash",47
G019,"Julie Donovan El","Blossom Chang",Amena,Raymond,13,F,E011,"Run Long Jump",506
G019,"Julie Donovan El","Blossom Chang",Ariel,Myers,19,F,E001,"50 Meter Dash",19
G019,"Julie Donovan El","Blossom Chang",Ariel,Myers,19,F,E015,"Softball Throw",1008
G019,"Julie Donovan El","Blossom Chang",Avye,Mccarthy,17,F,E001,"50 Meter Dash",13
G019,"Julie Donovan El","Blossom Chang",Avye,Mccarthy,17,F,E013,"Standing Long Jump",402
G019,"Julie Donovan El","Blossom Chang",Cally,Carney,12,F,E002,"100 Meter Dash",21
G019,"Julie Donovan El","Blossom Chang",Cally,Carney,12,F,E013,"Standing Long Jump",311
G019,"Julie Donovan El","Blossom Chang",Chanda,Norton,21,F,E001,"50 Meter Dash",28
G019,"Julie Donovan El","Blossom Chang",Chanda,Norton,21,F,E015,"Softball Throw",1506
G019,"Julie Donovan El","Blossom Chang",Charity,Sosa,29,F,E001,"50 Meter Dash",59
G019,"Julie Donovan El","Blossom Chang",Charity,Sosa,29,F,E015,"Softball Throw",2004
G019,"Julie Donovan El","Blossom Chang",Cynthia,Ruiz,15,F,E002,"100 Meter Dash",22
G019,"Julie Donovan El","Blossom Chang",Cynthia,Ruiz,15,F,E013,"Standing Long Jump",303
G019,"Julie Donovan El","Blossom Chang",Desiree,Chandler,14,F,E001,"50 Meter Dash",12
G019,"Julie Donovan El","Blossom Chang",Desiree,Chandler,14,F,E011,"Run Long Jump",303
G019,"Julie Donovan El","Blossom Chang",Emi,Langley,23,F,E001,"50 Meter Dash",28
G019,"Julie Donovan El","Blossom Chang",Emi,Langley,23,F,E015,"Softball Throw",1004
G019,"Julie Donovan El","Blossom Chang",Fredericka,Bentley,16,F,E001,"50 Meter Dash",15
G019,"Julie Donovan El","Blossom Chang",Fredericka,Bentley,16,F,E015,"Softball Throw",1709
G019,"Julie Donovan El","Blossom Chang",Gemma,Sutton,11,F,E002,"100 Meter Dash",25
G019,"Julie Donovan El","Blossom Chang",Gemma,Sutton,11,F,E013,"Standing Long Jump",308
G019,"Julie Donovan El","Blossom Chang",Georgia,Mcintosh,34,F,E021,Developmental,0
G019,"Julie Donovan El","Blossom Chang",Georgia,Mcintosh,34,F,E099,"Olympic Town",0
G019,"Julie Donovan El","Blossom Chang",Geraldine,Blanchard,19,F,E002,"100 Meter Dash",37
G019,"Julie Donovan El","Blossom Chang",Geraldine,Blanchard,19,F,E013,"Standing Long Jump",205
G019,"Julie Donovan El","Blossom Chang",Gwendolyn,Villarreal,14,F,E001,"50 Meter Dash",29
G019,"Julie Donovan El","Blossom Chang",Gwendolyn,Villarreal,14,F,E015,"Softball Throw",1807
G019,"Julie Donovan El","Blossom Chang",Illana,Brooks,24,F,E001,"50 Meter Dash",18
G019,"Julie Donovan El","Blossom Chang",Illana,Brooks,24,F,E015,"Softball Throw",1308
G019,"Julie Donovan El","Blossom Chang",Ingrid,Dorsey,13,F,E001,"50 Meter Dash",14
G019,"Julie Donovan El","Blossom Chang",Ingrid,Dorsey,13,F,E013,"Standing Long Jump",204
G019,"Julie Donovan El","Blossom Chang",Jaime,Becker,15,F,E001,"50 Meter Dash",13
G019,"Julie Donovan El","Blossom Chang",Jaime,Becker,15,F,E013,"Standing Long Jump",308
G019,"Julie Donovan El","Blossom Chang",Jasmine,Burt,15,F,E002,"100 Meter Dash",20
G019,"Julie Donovan El","Blossom Chang",Jasmine,Burt,15,F,E013,"Standing Long Jump",406
G019,"Julie Donovan El","Blossom Chang",Julie,Bray,16,F,E002,"100 Meter Dash",23
G019,"Julie Donovan El","Blossom Chang",Julie,Bray,16,F,E013,"Standing Long Jump",600
G019,"Julie Donovan El","Blossom Chang",Kellie,Oconnor,17,F,E021,Developmental,0
G019,"Julie Donovan El","Blossom Chang",Kellie,Oconnor,17,F,E099,"Olympic Town",0
G019,"Julie Donovan El","Blossom Chang",Lacey,George,11,F,E001,"50 Meter Dash",12
G019,"Julie Donovan El","Blossom Chang",Lacey,George,11,F,E013,"Standing Long Jump",209
G019,"Julie Donovan El","Blossom Chang",Libby,Lynn,11,F,E001,"50 Meter Dash",13
G019,"Julie Donovan El","Blossom Chang",Libby,Lynn,11,F,E011,"Run Long Jump",504
G019,"Julie Donovan El","Blossom Chang",Lisandra,Gutierrez,15,F,E013,"Standing Long Jump",106
G019,"Julie Donovan El","Blossom Chang",Lisandra,Gutierrez,15,F,E015,"Softball Throw",603
G019,"Julie Donovan El","Blossom Chang",Lysandra,Key,15,F,E002,"100 Meter Dash",16
G019,"Julie Donovan El","Blossom Chang",Lysandra,Key,15,F,E013,"Standing Long Jump",505
G019,"Julie Donovan El","Blossom Chang",McKenzie,Rojas,15,F,E001,"50 Meter Dash",13
G019,"Julie Donovan El","Blossom Chang",McKenzie,Rojas,15,F,E013,"Standing Long Jump",306
G019,"Julie Donovan El","Blossom Chang",Morgan,Bush,14,F,E003,"200 Meter Dash",50
G019,"Julie Donovan El","Blossom Chang",Morgan,Bush,14,F,E011,"Run Long Jump",502
G019,"Julie Donovan El","Blossom Chang",Morgan,Whitfield,17,F,E002,"100 Meter Dash",28
G019,"Julie Donovan El","Blossom Chang",Morgan,Whitfield,17,F,E013,"Standing Long Jump",200
G019,"Julie Donovan El","Blossom Chang",Ori,Watts,11,F,E001,"50 Meter Dash",15
G019,"Julie Donovan El","Blossom Chang",Ori,Watts,11,F,E013,"Standing Long Jump",202
G019,"Julie Donovan El","Blossom Chang",Piper,Evans,16,F,E001,"50 Meter Dash",45
G019,"Julie Donovan El","Blossom Chang",Piper,Evans,16,F,E015,"Softball Throw",1202
G019,"Julie Donovan El","Blossom Chang",Roanna,Henson,13,F,E001,"50 Meter Dash",15
G019,"Julie Donovan El","Blossom Chang",Roanna,Henson,13,F,E013,"Standing Long Jump",301
G019,"Julie Donovan El","Blossom Chang",Yuri,Kelley,20,F,E001,"50 Meter Dash",19
G019,"Julie Donovan El","Blossom Chang",Yuri,Kelley,20,F,E013,"Standing Long Jump",209
G019,"Julie Donovan El","Blossom Chang",Zephr,Jimenez,19,F,E001,"50 Meter Dash",15
G019,"Julie Donovan El","Blossom Chang",Zephr,Jimenez,19,F,E013,"Standing Long Jump",305
G020,"Nash Richard High","Shelley Benjamin",Colin,Hanson,15,M,E013,"Standing Long Jump",6
G020,"Nash Richard High","Shelley Benjamin",Colin,Hanson,15,M,E015,"Softball Throw",1100
G020,"Nash Richard High","Shelley Benjamin",Harrison,Hodges,17,M,E002,"100 Meter Dash",28
G020,"Nash Richard High","Shelley Benjamin",Harrison,Hodges,17,M,E015,"Softball Throw",4200
G020,"Nash Richard High","Shelley Benjamin",Holmes,Huber,14,M,E013,"Standing Long Jump",1607
